siteID,runID,year,genus,degday_death,drought_death,shade_death,perm_death,flood_death,nutrient_death,fire_death,harv_death,wind_death,mean_diam,total_biomC,total_biomC_sd
291,1,95,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,100,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,100,Betula,0.00000,0.00000,0.00000,0.256165E-01,0.613994E-04,0.00000,0.00000,0.00000,0.00000,0.454091,0.256779E-01,0.239385
291,1,100,Larix,0.00000,0.00000,0.00000,0.240221E-01,0.388554E-03,0.00000,0.00000,0.00000,0.00000,0.627193,0.244106E-01,0.145033
291,1,100,Picea,0.00000,0.00000,0.171868E-02,0.611114,0.669104E-02,0.00000,0.00000,0.00000,0.00000,5.00756,0.619524,0.591783
291,1,100,Populus,0.00000,0.00000,0.00000,0.119239E-01,0.280093E-03,0.00000,0.00000,0.00000,0.00000,0.401735,0.122040E-01,0.156234
291,1,100,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,105,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,105,Betula,0.00000,0.00000,0.00000,0.226220E-01,0.237879E-03,0.00000,0.00000,0.00000,0.00000,0.355690,0.228599E-01,0.226328
291,1,105,Larix,0.00000,0.00000,0.640245E-04,0.324281E-01,0.336005E-03,0.00000,0.00000,0.00000,0.00000,0.684581,0.328281E-01,0.194586
291,1,105,Picea,0.00000,0.00000,0.248838E-02,0.643410,0.129311E-02,0.00000,0.00000,0.00000,0.00000,5.20896,0.647191,0.645525
291,1,105,Populus,0.00000,0.00000,0.00000,0.729421E-02,0.391405E-03,0.00000,0.00000,0.00000,0.00000,0.391100,0.768561E-02,0.809182E-01
291,1,105,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,110,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,110,Betula,0.00000,0.00000,0.447115E-04,0.294106E-03,0.142585E-03,0.00000,0.00000,0.00000,0.00000,0.112432,0.481403E-03,0.431142E-02
291,1,110,Larix,0.00000,0.00000,0.302529E-04,0.132892E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.269944,0.133195E-01,0.130078
291,1,110,Picea,0.00000,0.00000,0.570171E-02,0.693328,0.00000,0.114943E-02,0.00000,0.00000,0.00000,4.85273,0.700179,0.678378
291,1,110,Populus,0.00000,0.00000,0.257748E-03,0.217219E-02,0.179932E-03,0.00000,0.00000,0.00000,0.00000,0.282947,0.260987E-02,0.196243E-01
291,1,110,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,115,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,115,Betula,0.00000,0.00000,0.00000,0.181465E-01,0.131362E-03,0.00000,0.00000,0.00000,0.00000,0.298958,0.182778E-01,0.244118
291,1,115,Larix,0.00000,0.00000,0.325678E-04,0.375631E-01,0.675754E-04,0.00000,0.00000,0.00000,0.00000,0.602420,0.376632E-01,0.230218
291,1,115,Picea,0.00000,0.00000,0.214735E-02,0.568846,0.850067E-03,0.00000,0.00000,0.00000,0.00000,5.15157,0.571844,0.571174
291,1,115,Populus,0.00000,0.00000,0.347060E-04,0.178205E-01,0.201304E-03,0.00000,0.00000,0.00000,0.00000,0.395220,0.180565E-01,0.226377
291,1,115,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,120,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,120,Betula,0.00000,0.00000,0.00000,0.170400E-03,0.118478E-04,0.00000,0.00000,0.00000,0.00000,0.702216E-01,0.182248E-03,0.139025E-02
291,1,120,Larix,0.00000,0.00000,0.614582E-04,0.259064E-01,0.151369E-04,0.00000,0.00000,0.00000,0.00000,0.718432,0.259830E-01,0.146978
291,1,120,Picea,0.00000,0.00000,0.626611E-03,0.554372,0.00000,0.00000,0.00000,0.00000,0.00000,4.46952,0.554998,0.517693
291,1,120,Populus,0.00000,0.00000,0.434117E-04,0.222122E-03,0.184270E-04,0.00000,0.00000,0.00000,0.00000,0.102923,0.283960E-03,0.161626E-02
291,1,120,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,125,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,125,Betula,0.00000,0.00000,0.414422E-04,0.120555E-03,0.148568E-05,0.00000,0.00000,0.00000,0.00000,0.797386E-01,0.163483E-03,0.987023E-03
291,1,125,Larix,0.00000,0.00000,0.409928E-04,0.726555E-03,0.120589E-03,0.00000,0.00000,0.00000,0.00000,0.147778,0.888136E-03,0.682605E-02
291,1,125,Picea,0.00000,0.00000,0.261533E-03,0.543430,0.00000,0.00000,0.00000,0.00000,0.00000,4.62493,0.543691,0.557984
291,1,125,Populus,0.00000,0.00000,0.116767E-03,0.227490E-03,0.153560E-04,0.00000,0.00000,0.00000,0.00000,0.113046,0.359613E-03,0.225822E-02
291,1,125,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,130,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,130,Betula,0.00000,0.00000,0.00000,0.761635E-03,0.443353E-05,0.00000,0.00000,0.00000,0.00000,0.686895E-01,0.766068E-03,0.974405E-02
291,1,130,Larix,0.00000,0.00000,0.250125E-03,0.344737E-01,0.114804E-04,0.00000,0.00000,0.00000,0.00000,0.739383,0.347353E-01,0.196224
291,1,130,Picea,0.00000,0.00000,0.564379E-03,0.583686,0.455100E-05,0.00000,0.00000,0.00000,0.00000,4.68844,0.584255,0.591364
291,1,130,Populus,0.00000,0.00000,0.955228E-04,0.296261E-03,0.422911E-05,0.00000,0.00000,0.00000,0.00000,0.106583,0.396013E-03,0.295752E-02
291,1,130,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,135,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,135,Betula,0.00000,0.00000,0.00000,0.123169E-01,0.455761E-05,0.00000,0.00000,0.00000,0.00000,0.222344,0.123214E-01,0.171448
291,1,135,Larix,0.00000,0.00000,0.00000,0.119209E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.316694,0.119209E-01,0.121792
291,1,135,Picea,0.00000,0.718256E-02,0.676831E-04,0.591834,0.00000,0.00000,0.00000,0.00000,0.00000,4.50465,0.599084,0.682737
291,1,135,Populus,0.00000,0.00000,0.00000,0.404151E-03,0.147218E-04,0.00000,0.00000,0.00000,0.00000,0.105008,0.418873E-03,0.336688E-02
291,1,135,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,140,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,140,Betula,0.00000,0.00000,0.00000,0.146929E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.733723E-01,0.146929E-02,0.205253E-01
291,1,140,Larix,0.00000,0.00000,0.205112E-05,0.238458E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.430777,0.238478E-01,0.168604
291,1,140,Picea,0.00000,0.00000,0.00000,0.510382,0.00000,0.00000,0.00000,0.00000,0.00000,4.63091,0.510382,0.537590
291,1,140,Populus,0.00000,0.00000,0.321078E-04,0.182190E-03,0.384081E-05,0.00000,0.00000,0.00000,0.00000,0.112669,0.218138E-03,0.107480E-02
291,1,140,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,145,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,145,Betula,0.00000,0.00000,0.00000,0.352054E-04,0.238624E-04,0.00000,0.00000,0.00000,0.00000,0.304010E-01,0.590678E-04,0.547107E-03
291,1,145,Larix,0.00000,0.00000,0.00000,0.655377E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.177804,0.655377E-02,0.885988E-01
291,1,145,Picea,0.00000,0.00000,0.136135E-04,0.442435,0.300304E-02,0.00000,0.00000,0.00000,0.00000,4.69020,0.445452,0.417649
291,1,145,Populus,0.00000,0.00000,0.00000,0.489055E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.245036E-01,0.489055E-04,0.572575E-03
291,1,145,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,150,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,150,Betula,0.00000,0.00000,0.00000,0.956771E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.450128E-01,0.956772E-04,0.758581E-03
291,1,150,Larix,0.00000,0.00000,0.00000,0.129231E-01,0.935186E-05,0.00000,0.00000,0.00000,0.00000,0.372232,0.129325E-01,0.106664
291,1,150,Picea,0.00000,0.983609E-02,0.00000,0.381634,0.00000,0.00000,0.00000,0.00000,0.00000,4.87868,0.391470,0.419431
291,1,150,Populus,0.00000,0.00000,0.00000,0.343288E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.209296E-01,0.343288E-04,0.442564E-03
291,1,150,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,155,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,155,Betula,0.00000,0.00000,0.349206E-03,0.560546E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.636466E-01,0.405261E-03,0.496149E-02
291,1,155,Larix,0.00000,0.00000,0.00000,0.154759E-01,0.00000,0.111146E-01,0.00000,0.00000,0.00000,0.504143,0.265905E-01,0.202958
291,1,155,Picea,0.00000,0.00000,0.171505E-02,0.344524,0.00000,0.213011E-02,0.00000,0.00000,0.00000,5.10179,0.348369,0.362606
291,1,155,Populus,0.00000,0.00000,0.00000,0.132318E-04,0.893799E-05,0.00000,0.00000,0.00000,0.00000,0.237498E-01,0.221698E-04,0.196344E-03
291,1,155,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,160,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,160,Betula,0.00000,0.00000,0.00000,0.110022E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.341620E-01,0.110022E-03,0.137797E-02
291,1,160,Larix,0.00000,0.00000,0.00000,0.140876E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.379977,0.140876E-01,0.142140
291,1,160,Picea,0.00000,0.362697E-02,0.343025E-03,0.377376,0.00000,0.00000,0.00000,0.00000,0.00000,4.81037,0.381346,0.416211
291,1,160,Populus,0.00000,0.00000,0.00000,0.147199E-03,0.00000,0.00000,0.00000,0.00000,0.00000,0.489152E-01,0.147199E-03,0.119980E-02
291,1,160,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,165,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,165,Betula,0.00000,0.00000,0.00000,0.860001E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.685056E-02,0.860001E-05,0.121623E-03
291,1,165,Larix,0.00000,0.00000,0.00000,0.966925E-02,0.351439E-05,0.00000,0.00000,0.00000,0.00000,0.275542,0.967277E-02,0.129337
291,1,165,Picea,0.00000,0.00000,0.00000,0.375651,0.00000,0.00000,0.00000,0.00000,0.00000,4.73564,0.375651,0.495371
291,1,165,Populus,0.00000,0.00000,0.00000,0.414671E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.217522E-01,0.414671E-04,0.504574E-03
291,1,165,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,170,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,170,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,170,Larix,0.00000,0.00000,0.00000,0.138921E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.325292,0.138921E-01,0.133295
291,1,170,Picea,0.00000,0.00000,0.00000,0.381973,0.00000,0.00000,0.00000,0.00000,0.00000,5.02047,0.381973,0.399979
291,1,170,Populus,0.00000,0.00000,0.00000,0.878327E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.458519E-01,0.878327E-04,0.630185E-03
291,1,170,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,175,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,175,Betula,0.00000,0.00000,0.00000,0.208492E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.197502E-01,0.208492E-04,0.174025E-03
291,1,175,Larix,0.00000,0.00000,0.00000,0.868318E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.216905,0.868317E-02,0.112919
291,1,175,Picea,0.00000,0.189775E-01,0.00000,0.317204,0.00000,0.00000,0.00000,0.00000,0.00000,5.02589,0.336182,0.492317
291,1,175,Populus,0.00000,0.00000,0.00000,0.675840E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.281214E-01,0.675840E-04,0.680837E-03
291,1,175,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,180,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,180,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,180,Larix,0.00000,0.00000,0.00000,0.182030E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.235166,0.182030E-01,0.232568
291,1,180,Picea,0.00000,0.00000,0.00000,0.305710,0.00000,0.00000,0.00000,0.00000,0.00000,4.98510,0.305710,0.410360
291,1,180,Populus,0.00000,0.00000,0.00000,0.238959E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.127935E-01,0.238959E-04,0.337939E-03
291,1,180,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,185,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,185,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,185,Larix,0.00000,0.00000,0.00000,0.806274E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.128276,0.806274E-02,0.113742
291,1,185,Picea,0.00000,0.00000,0.00000,0.238919,0.00000,0.00000,0.00000,0.00000,0.00000,5.28706,0.238919,0.349498
291,1,185,Populus,0.00000,0.00000,0.00000,0.402571E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.523532E-02,0.402571E-05,0.569321E-04
291,1,185,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,190,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,190,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,190,Larix,0.00000,0.00000,0.00000,0.197228E-01,0.00000,0.00000,0.00000,0.00000,0.00000,0.308445,0.197228E-01,0.237995
291,1,190,Picea,0.00000,0.00000,0.00000,0.231741,0.00000,0.00000,0.00000,0.00000,0.00000,5.45678,0.231740,0.302094
291,1,190,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,190,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,195,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,195,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,195,Larix,0.00000,0.00000,0.00000,0.102270E-04,0.00000,0.00000,0.00000,0.00000,0.00000,0.808697E-02,0.102270E-04,0.144632E-03
291,1,195,Picea,0.00000,0.00000,0.00000,0.233375,0.00000,0.00000,0.00000,0.00000,0.00000,5.40328,0.233375,0.427534
291,1,195,Populus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,195,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,200,Alnus,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,200,Betula,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
291,1,200,Larix,0.00000,0.00000,0.00000,0.694553E-02,0.00000,0.00000,0.00000,0.00000,0.00000,0.131011,0.694553E-02,0.974229E-01
291,1,200,Picea,0.00000,0.00000,0.00000,0.173451,0.00000,0.00000,0.00000,0.00000,0.00000,4.81377,0.173451,0.397024
291,1,200,Populus,0.00000,0.00000,0.00000,0.144353E-05,0.00000,0.00000,0.00000,0.00000,0.00000,0.336105E-02,0.144353E-05,0.204146E-04
291,1,200,Salix,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
